"Calu3_mock3" "Calu3_mock2" "Calu3_mock1" "Calu3_SARSCoV2_3" "Calu3_SARSCoV2_2" "Calu3_SARSCoV2_1" "SRR1942929" "SRR1942934" "SRR1942956" "SRR1942957" "SRR1942960" "SRR1942961" "SRR1942989" "SRR1942990"
"ENSG00000278895.1" 1 2 14 21 5 7 128 158 61 53 156 115 70 87
"ENSG00000278896.1" 0 0 2 2 0 0 1 2 2 0 1 0 0 0
"ENSG00000278897.1" 0 0 0 0 0 0 2 3 1 2 2 2 1 5
"ENSG00000278898.1" 0 1 7 1 0 5 0 3 0 2 0 2 2 1
"ENSG00000278899.1" 0 4 8 0 1 0 4 5 2 3 5 6 1 3
"ENSG00000278900.1" 0 0 0 0 0 0 1 0 1 2 1 0 1 0
"ENSG00000278901.1" 0 0 2 0 0 1 8 7 0 6 3 6 0 0
"ENSG00000278902.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278903.3" 4 18 38 4 10 3 34 72 13 6 6 22 19 26
"ENSG00000278905.1" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000278907.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278908.1" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000278909.1" 0 0 0 0 0 0 1 1 1 1 0 0 0 0
"ENSG00000278910.4" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000278911.1" 0 0 0 0 2 0 8 5 5 6 11 5 2 3
"ENSG00000278912.1" 0 1 0 0 0 0 2 2 1 0 2 0 0 0
"ENSG00000278913.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278914.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278915.1" 1 1 1 0 0 0 0 0 0 0 0 3 0 0
"ENSG00000278916.1" 11 12 71 28 30 38 31 46 4 6 32 20 7 6
"ENSG00000278917.1" 10 20 56 15 17 35 78 92 33 41 60 42 27 32
"ENSG00000278918.1" 0 0 0 0 0 0 46 60 45 50 46 23 29 22
"ENSG00000278920.1" 6 14 20 13 5 20 60 86 55 51 72 54 45 55
"ENSG00000278921.2" 8 13 41 5 6 15 46 37 14 7 41 12 2 2
"ENSG00000278922.1" 1 1 5 3 0 3 22 14 7 5 14 17 2 8
"ENSG00000278923.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278924.1" 0 0 0 0 0 1 1 0 0 0 0 0 0 0
"ENSG00000278925.1" 1 4 8 8 12 11 20 18 6 4 14 7 1 0
"ENSG00000278926.1" 0 0 0 0 0 0 2 7 1 1 4 6 3 2
"ENSG00000278927.1" 3 5 5 6 4 13 3 3 0 1 2 2 19 23
"ENSG00000278928.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278929.1" 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278931.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278932.4" 0 3 17 3 3 8 14 14 11 9 15 12 8 1
"ENSG00000278933.1" 0 0 0 0 0 0 2 2 2 3 2 2 0 6
"ENSG00000278934.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278935.1" 0 0 0 0 0 1 11 8 0 10 4 2 6 0
"ENSG00000278936.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278941.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278942.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ENSG00000278943.1" 0 0 0 0 0 0 0 0 1 1 1 0 0 0
"ENSG00000278944.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278945.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278946.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278948.1" 82 139 396 322 159 331 419 524 100 103 385 354 50 54
"ENSG00000278949.1" 3 8 22 10 8 20 28 56 20 34 28 34 25 25
"ENSG00000278950.1" 0 0 0 2 1 3 89 117 28 35 78 44 63 69
"ENSG00000278952.1" 1 3 7 2 0 2 7 5 4 0 6 1 2 5
"ENSG00000278953.1" 0 0 1 0 0 2 0 2 2 1 3 2 1 1
"ENSG00000278954.1" 0 4 8 5 3 3 4 5 3 4 3 8 0 4
"ENSG00000278955.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278957.1" 0 2 0 0 0 1 0 0 0 0 0 0 0 0
"ENSG00000278958.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278959.1" 1 0 3 1 2 1 2 4 2 4 1 0 5 2
"ENSG00000278960.1" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000278961.2" 0 0 0 3 1 1 1 1 0 0 0 0 0 1
"ENSG00000278962.1" 1 0 1 3 0 1 1 0 0 0 0 3 0 1
"ENSG00000278963.1" 0 1 4 1 0 4 7 16 3 8 17 10 4 6
"ENSG00000278964.1" 0 0 0 0 0 0 0 0 0 3 0 0 2 0
"ENSG00000278965.1" 2 2 3 4 0 8 60 63 43 30 43 47 16 23
"ENSG00000278966.2" 1 4 7 0 2 5 12 12 5 5 5 9 2 5
"ENSG00000278967.1" 0 0 0 0 0 0 0 3 0 3 0 1 1 1
"ENSG00000278969.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278970.2" 233 538 1071 646 394 759 750 977 261 261 741 600 373 406
"ENSG00000278971.1" 0 0 1 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000278972.1" 0 0 5 5 0 2 7 6 2 3 9 0 1 0
"ENSG00000278973.1" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ENSG00000278974.1" 2 1 5 2 1 3 135 166 70 78 114 94 67 78
"ENSG00000278975.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278977.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278979.1" 0 1 0 2 0 0 1 1 0 1 0 0 0 2
"ENSG00000278980.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278981.1" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000278982.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278983.1" 0 0 0 1 0 1 3 0 1 0 1 0 2 3
"ENSG00000278985.1" 5 11 8 6 2 10 26 24 5 15 15 16 7 15
"ENSG00000278986.1" 0 6 28 5 7 16 19 26 12 15 23 8 9 5
"ENSG00000278987.1" 4 4 25 10 6 9 51 80 24 34 40 53 20 23
"ENSG00000278988.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278989.1" 1 3 4 4 2 0 19 38 4 14 13 17 7 6
"ENSG00000278990.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278991.1" 0 1 7 3 0 0 44 100 21 24 64 42 14 20
"ENSG00000278992.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000278993.1" 6 17 46 20 8 17 52 46 16 21 45 29 9 21
"ENSG00000278994.1" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000278995.1" 0 0 0 0 0 0 2 3 0 1 2 1 1 3
"ENSG00000278996.1" 0 0 0 0 0 0 0 0 0 43 0 0 20 19
"ENSG00000278997.1" 1 8 9 7 5 7 13 18 0 7 10 10 1 2
"ENSG00000278998.1" 0 0 0 2 0 2 8 11 2 4 4 3 11 18
"ENSG00000278999.1" 12 27 66 36 21 43 88 83 43 46 74 69 56 71
"ENSG00000279000.3" 0 0 0 0 0 0 1 2 1 0 2 1 1 1
"ENSG00000279001.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279002.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279004.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279005.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279006.1" 0 0 0 0 0 0 3 4 0 2 3 2 1 6
"ENSG00000279009.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279011.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279012.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279013.1" 0 0 0 0 0 0 1 0 1 0 0 1 0 0
"ENSG00000279014.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279015.1" 0 0 0 0 0 0 0 0 1 0 0 1 0 1
"ENSG00000279016.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279017.1" 3 0 13 5 0 1 24 35 4 5 24 22 2 7
"ENSG00000279019.1" 1 1 5 0 0 2 28 23 4 5 14 12 2 4
"ENSG00000279020.1" 1 0 2 2 0 1 2 2 1 0 3 3 1 1
"ENSG00000279021.1" 0 0 0 0 0 0 0 1 1 0 1 0 4 7
"ENSG00000279022.1" 0 3 2 0 0 1 2 9 0 2 7 4 1 0
"ENSG00000279023.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279024.1" 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"ENSG00000279025.1" 0 0 0 0 0 0 0 4 1 0 1 1 1 1
"ENSG00000279026.1" 2 8 4 6 0 11 11 22 6 7 7 5 5 2
"ENSG00000279028.1" 0 0 0 0 0 0 2 3 1 1 1 4 1 1
"ENSG00000279029.1" 0 0 1 0 0 2 12 4 13 7 7 2 13 13
"ENSG00000279030.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279031.1" 0 6 10 3 0 6 6 14 3 6 6 11 1 3
"ENSG00000279032.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279033.1" 0 0 0 0 0 0 0 0 0 0 0 0 28 70
"ENSG00000279034.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279035.1" 4 4 11 3 1 5 26 44 10 9 28 21 11 9
"ENSG00000279036.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279039.1" 0 0 1 2 0 1 5 2 2 2 1 3 1 2
"ENSG00000279040.1" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000279041.1" 12 8 90 38 27 44 211 286 86 106 163 154 61 60
"ENSG00000279042.1" 0 0 0 0 3 1 43 46 19 30 26 27 31 38
"ENSG00000279043.1" 1 0 0 0 0 0 1 3 3 4 1 3 0 1
"ENSG00000279044.1" 0 0 1 0 0 0 0 1 1 0 1 1 0 0
"ENSG00000279045.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279046.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279047.4" 0 0 0 0 0 0 4 11 0 0 0 11 0 0
"ENSG00000279048.1" 2 20 30 23 22 35 51 67 35 28 52 37 18 14
"ENSG00000279049.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279050.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279051.4" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000279056.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279057.1" 0 0 0 0 0 0 18 16 13 21 21 11 16 6
"ENSG00000279058.2" 2 5 17 1 9 10 30 32 15 28 35 19 18 19
"ENSG00000279059.1" 10 27 71 22 10 25 91 128 47 55 95 62 33 38
"ENSG00000279061.1" 0 0 0 0 0 0 2 0 0 0 1 0 0 0
"ENSG00000279062.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279063.1" 0 0 1 1 0 0 0 2 0 0 0 0 0 0
"ENSG00000279064.1" 0 3 10 1 0 1 6 9 1 2 10 7 1 0
"ENSG00000279065.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279066.1" 0 3 2 7 7 8 41 42 20 15 47 32 8 16
"ENSG00000279067.1" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ENSG00000279068.1" 2 0 5 5 3 2 0 0 0 0 0 0 0 0
"ENSG00000279069.1" 3 5 26 3 5 11 40 43 15 18 26 26 9 12
"ENSG00000279070.2" 1 0 1 4 0 0 3 3 0 1 1 2 2 1
"ENSG00000279071.1" 0 0 2 0 0 0 1 3 0 0 0 2 0 1
"ENSG00000279072.1" 0 0 0 1 1 0 6 10 11 2 6 3 5 6
"ENSG00000279073.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279074.1" 0 0 0 0 0 0 2 1 0 0 3 1 0 0
"ENSG00000279075.1" 1 2 2 0 0 1 2 5 4 5 2 1 3 2
"ENSG00000279076.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279077.1" 0 0 1 1 4 0 3 5 0 2 4 1 0 2
"ENSG00000279078.1" 0 0 0 0 0 0 3 3 2 0 2 1 5 18
"ENSG00000279080.1" 25 50 88 72 41 69 298 389 134 172 264 236 203 160
"ENSG00000279081.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279082.4" 0 0 0 1 4 2 10 14 2 4 9 8 6 3
"ENSG00000279083.1" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ENSG00000279085.1" 0 6 5 6 1 3 78 102 38 36 76 59 26 32
"ENSG00000279086.1" 0 3 6 2 1 4 12 15 2 2 7 9 3 4
"ENSG00000279087.1" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000279088.1" 38 78 197 105 65 133 389 555 108 112 376 312 116 104
"ENSG00000279089.1" 3 7 33 14 7 24 154 156 98 89 138 114 34 44
"ENSG00000279090.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279091.1" 0 5 12 49 26 42 29 22 14 16 23 15 16 26
"ENSG00000279092.1" 17 32 88 58 35 56 172 224 83 88 149 141 125 107
"ENSG00000279093.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279094.3" 21 57 156 55 21 40 244 272 48 36 188 151 11 8
"ENSG00000279095.1" 44 149 0 0 0 211 3 0 0 0 0 0 0 0
"ENSG00000279096.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279097.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279098.1" 0 0 0 0 0 0 0 1 0 1 0 1 1 1
"ENSG00000279099.1" 0 0 0 0 0 0 0 0 0 1 0 0 1 0
"ENSG00000279100.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279103.1" 0 0 1 0 0 1 10 12 6 10 15 11 6 8
"ENSG00000279104.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279106.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279107.1" 0 0 1 1 1 1 4 5 3 4 1 3 3 0
"ENSG00000279108.1" 5 6 21 10 22 10 31 42 14 16 36 28 6 13
"ENSG00000279110.1" 0 1 0 0 0 5 23 25 25 22 16 18 31 34
"ENSG00000279111.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279113.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279114.1" 4 7 23 8 3 19 36 31 23 26 33 18 18 15
"ENSG00000279116.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279117.1" 0 7 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279118.1" 5 10 37 22 19 26 24 43 22 24 30 32 15 17
"ENSG00000279119.1" 0 0 0 0 0 0 146 220 65 70 163 118 26 28
"ENSG00000279120.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279121.1" 0 0 0 0 0 0 1 0 0 1 1 2 0 0
"ENSG00000279122.1" 1 0 0 0 0 4 2 0 0 0 0 0 0 0
"ENSG00000279123.1" 0 0 0 0 0 0 1 3 0 0 5 1 1 3
"ENSG00000279124.1" 1 0 0 0 0 0 1 1 0 0 0 0 0 1
"ENSG00000279125.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279127.1" 0 1 4 4 0 4 26 36 16 7 21 23 8 15
"ENSG00000279128.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279129.1" 1 0 6 0 1 3 17 11 12 9 15 12 4 5
"ENSG00000279130.1" 2 2 3 9 2 3 3 9 3 5 5 8 3 3
"ENSG00000279133.1" 0 1 12 9 1 3 21 32 10 10 25 10 2 9
"ENSG00000279134.1" 0 0 4 0 0 1 10 11 1 3 11 16 5 3
"ENSG00000279135.1" 0 2 0 1 0 0 1 2 0 2 0 0 0 1
"ENSG00000279136.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279137.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279138.1" 0 2 0 1 0 0 3 4 2 1 4 4 3 3
"ENSG00000279139.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279140.1" 4 4 5 1 2 6 3 0 0 1 1 0 1 1
"ENSG00000279141.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279142.1" 0 0 0 0 0 1 4 2 0 0 1 1 1 1
"ENSG00000279143.1" 0 0 0 0 0 0 0 0 1 0 0 1 1 0
"ENSG00000279144.1" 0 0 2 4 0 1 1 4 0 2 3 0 0 0
"ENSG00000279145.2" 4 4 10 9 2 4 31 36 5 10 25 19 5 6
"ENSG00000279146.1" 0 0 0 0 0 0 0 0 3 1 2 0 0 1
"ENSG00000279147.1" 1 1 5 6 1 4 27 29 10 16 23 19 17 16
"ENSG00000279148.1" 6 8 9 3 8 3 21 24 4 6 22 21 11 9
"ENSG00000279149.1" 0 0 1 0 0 0 0 0 0 0 0 0 0 1
"ENSG00000279151.1" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000279152.1" 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279153.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279154.1" 0 0 0 0 1 0 3 1 2 3 4 0 3 0
"ENSG00000279155.1" 0 0 0 0 0 0 6 4 10 8 6 6 0 1
"ENSG00000279156.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279157.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279159.1" 10 13 33 22 19 22 317 474 290 375 333 250 152 194
"ENSG00000279160.1" 0 0 0 0 0 0 3 4 1 0 2 0 0 1
"ENSG00000279161.1" 0 1 0 0 0 0 5 8 4 3 8 5 3 3
"ENSG00000279162.1" 0 1 10 2 5 1 5 1 8 7 3 0 5 2
"ENSG00000279163.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279164.1" 0 0 4 4 1 2 1 2 0 1 5 2 1 2
"ENSG00000279165.1" 34 38 107 41 22 42 229 280 58 87 211 180 121 135
"ENSG00000279166.1" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000279167.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279168.2" 0 3 4 4 0 0 8 11 2 3 12 5 0 2
"ENSG00000279169.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279170.2" 66 121 225 106 35 76 355 458 152 164 305 238 76 79
"ENSG00000279171.1" 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"ENSG00000279172.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279173.1" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000279174.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279175.1" 7 20 42 33 15 34 65 89 46 37 69 52 40 45
"ENSG00000279176.1" 0 2 12 3 0 4 16 21 13 8 15 11 17 18
"ENSG00000279179.1" 2 5 11 14 5 11 46 57 24 25 33 27 22 17
"ENSG00000279180.1" 0 0 5 2 0 4 4 5 1 4 4 10 2 0
"ENSG00000279181.1" 0 0 0 0 0 0 0 0 0 1 0 0 0 1
"ENSG00000279182.1" 0 0 0 0 0 0 13 17 4 7 19 9 0 4
"ENSG00000279186.1" 2 4 10 2 5 2 4 11 4 2 6 7 2 2
"ENSG00000279187.1" 1 2 3 1 7 2 8 5 6 9 14 9 10 15
"ENSG00000279189.1" 0 0 0 0 0 0 2 7 0 0 0 2 0 1
"ENSG00000279190.1" 0 0 1 0 0 3 3 2 4 2 2 2 2 1
"ENSG00000279192.1" 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"ENSG00000279193.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279196.1" 0 0 4 0 1 4 67 68 23 19 69 51 13 9
"ENSG00000279197.1" 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"ENSG00000279198.1" 0 1 1 0 0 3 9 11 3 9 11 14 2 4
"ENSG00000279199.1" 5 6 26 14 4 24 36 48 14 28 29 23 13 10
"ENSG00000279200.1" 4 4 15 7 8 14 34 27 8 9 28 16 12 6
"ENSG00000279201.1" 0 0 0 0 0 0 0 0 0 1 0 0 1 0
"ENSG00000279202.1" 2 1 0 1 4 0 17 12 6 12 10 9 6 5
"ENSG00000279203.1" 0 0 0 2 0 2 2 4 2 2 3 0 1 2
"ENSG00000279204.1" 0 0 1 0 0 1 3 10 1 1 2 8 4 0
"ENSG00000279205.1" 0 3 0 0 0 0 1 0 0 1 1 0 0 0
"ENSG00000279206.1" 0 0 0 0 1 0 0 0 0 1 0 1 0 0
"ENSG00000279207.1" 53 75 208 84 59 71 501 611 153 192 428 349 113 113
"ENSG00000279208.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279209.1" 0 0 0 0 0 0 1 0 0 1 0 0 0 0
"ENSG00000279211.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279212.1" 0 0 5 2 0 1 7 3 1 2 1 1 3 3
"ENSG00000279213.1" 0 0 0 0 0 0 1 2 1 0 2 0 0 0
"ENSG00000279214.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279217.1" 4 18 54 25 6 28 105 111 50 66 101 65 62 61
"ENSG00000279218.1" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000279220.4" 0 1 0 3 0 1 2 10 3 4 9 11 3 4
"ENSG00000279221.1" 0 3 1 0 0 2 10 9 4 4 8 2 5 1
"ENSG00000279222.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279223.1" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ENSG00000279225.1" 0 0 0 0 0 0 4 10 1 0 3 9 1 2
"ENSG00000279226.1" 0 0 0 0 0 0 0 1 0 0 0 1 0 0
"ENSG00000279227.1" 28 38 84 46 12 56 65 81 21 21 50 46 20 21
"ENSG00000279228.2" 70 114 197 54 53 84 55 66 22 22 37 47 10 10
"ENSG00000279231.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279232.2" 0 2 2 0 0 0 19 34 14 13 10 14 11 16
"ENSG00000279233.1" 11 13 38 21 17 28 62 76 34 38 71 45 33 42
"ENSG00000279235.1" 0 0 0 0 0 0 0 1 1 0 1 0 1 1
"ENSG00000279236.1" 0 0 0 0 0 0 6 3 1 3 3 6 0 1
"ENSG00000279237.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279239.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279240.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279243.3" 0 0 0 0 0 1 0 1 0 0 0 0 0 1
"ENSG00000279245.1" 0 5 9 4 7 5 16 18 10 7 8 6 18 15
"ENSG00000279246.1" 4 6 13 6 9 4 15 26 5 7 11 15 7 5
"ENSG00000279248.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279249.3" 0 0 0 0 0 0 1 1 0 0 1 1 1 0
"ENSG00000279250.1" 0 0 0 0 0 0 0 3 0 0 0 0 0 0
"ENSG00000279251.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279253.1" 20 35 55 78 40 73 74 90 29 25 68 65 12 33
"ENSG00000279254.1" 1 5 6 2 0 2 5 3 1 3 3 2 1 2
"ENSG00000279255.1" 0 0 2 1 0 0 1 0 0 2 2 1 0 0
"ENSG00000279256.1" 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"ENSG00000279259.1" 3 16 27 12 8 13 18 17 12 6 20 18 2 5
"ENSG00000279261.2" 0 0 0 0 0 0 0 0 0 0 1 0 0 2
"ENSG00000279262.1" 0 0 0 0 0 0 1 0 0 0 0 1 0 0
"ENSG00000279263.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279264.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279265.1" 1 8 20 13 1 10 14 19 15 19 23 16 12 15
"ENSG00000279266.1" 3 0 0 0 0 2 3 4 1 1 2 1 5 11
"ENSG00000279267.1" 6 5 10 16 7 13 49 66 26 25 48 40 67 54
"ENSG00000279268.1" 0 1 0 0 0 0 3 5 1 4 5 3 1 1
"ENSG00000279269.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279270.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279271.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279273.1" 0 0 0 0 0 1 0 0 1 0 0 0 0 0
"ENSG00000279274.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279275.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279276.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279277.2" 9 3 15 16 8 16 19 23 34 51 18 22 57 78
"ENSG00000279278.1" 23 27 112 67 16 65 599 821 201 259 554 438 160 168
"ENSG00000279281.1" 1 2 2 0 5 1 10 11 5 1 7 1 8 8
"ENSG00000279283.1" 0 0 1 2 2 1 3 3 3 4 7 1 0 3
"ENSG00000279284.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279285.1" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000279286.2" 1 0 2 0 1 2 12 17 3 5 16 12 2 2
"ENSG00000279288.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279289.1" 1 2 10 9 6 4 66 92 54 75 69 61 34 43
"ENSG00000279294.1" 1 1 2 1 1 0 1 2 0 1 0 0 0 2
"ENSG00000279295.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279296.1" 1 1 1 2 2 0 73 0 437 472 66 33 64 84
"ENSG00000279297.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279298.1" 0 4 1 0 0 2 4 7 0 1 2 0 4 0
"ENSG00000279299.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279300.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279301.4" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000279302.3" 0 0 2 0 1 1 1 2 0 0 1 1 0 0
"ENSG00000279304.1" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000279305.1" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000279306.1" 1 3 4 2 0 2 3 4 4 2 2 1 0 3
"ENSG00000279307.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000279310.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
