"Calu3_mock3" "Calu3_mock2" "Calu3_mock1" "Calu3_SARSCoV2_3" "Calu3_SARSCoV2_2" "Calu3_SARSCoV2_1" "SRR1942929" "SRR1942934" "SRR1942956" "SRR1942957" "SRR1942960" "SRR1942961" "SRR1942989" "SRR1942990"
"ERV316A3_13q31.1d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q31.1e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q31.1f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q31.1g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q31.2a" 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"ERV316A3_13q31.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q31.2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q31.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q31.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q31.3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q31.3d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q31.3e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q31.3f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q32.1a" 0 0 1 0 0 2 1 2 1 1 2 0 3 1
"ERV316A3_13q32.1b" 0 0 1 0 0 1 0 4 4 3 0 3 3 4
"ERV316A3_13q32.1c" 0 0 0 0 1 1 5 3 3 1 1 0 2 3
"ERV316A3_13q32.3" 0 0 0 0 0 0 1 4 1 0 3 2 0 0
"ERV316A3_13q33.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q33.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q33.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q33.3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q34a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_13q34b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q11.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q11.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q11.2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q11.2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q11.2f" 0 0 0 1 0 0 0 0 0 0 1 0 0 0
"ERV316A3_14q11.2g" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ERV316A3_14q11.2h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q12b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q12c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q12d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q12e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q12f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q12g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q12h" 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"ERV316A3_14q13.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q13.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ERV316A3_14q13.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q21.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q21.1b" 0 0 3 0 0 0 1 4 1 0 4 1 2 0
"ERV316A3_14q21.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q21.1d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q21.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q21.2b" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ERV316A3_14q21.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q21.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q21.3c" 0 0 0 0 0 0 1 3 0 1 1 0 0 2
"ERV316A3_14q21.3d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q21.3e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q22.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q22.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q22.3a" 0 0 0 0 0 0 0 0 2 0 0 0 0 0
"ERV316A3_14q22.3b" 0 0 0 0 0 0 0 1 1 1 1 0 0 0
"ERV316A3_14q23.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q23.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q23.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q23.1d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q23.1e" 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"ERV316A3_14q23.2a" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ERV316A3_14q23.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q24.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q24.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q24.2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ERV316A3_14q24.2d" 0 0 0 0 0 0 0 0 1 0 1 1 0 0
"ERV316A3_14q24.2e" 0 0 0 1 0 1 0 0 1 0 0 1 4 5
"ERV316A3_14q24.2f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q31.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q31.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q31.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q31.3" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ERV316A3_14q32.11a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q32.11b" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ERV316A3_14q32.11c" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ERV316A3_14q32.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q32.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q32.2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q32.2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_14q32.31a" 0 0 0 1 0 1 0 0 0 1 0 0 0 1
"ERV316A3_14q32.31b" 0 0 0 0 0 1 0 0 0 1 2 0 1 0
"ERV316A3_14q32.32" 0 0 0 0 0 0 0 0 0 0 0 1 0 1
"ERV316A3_14q32.33" 1 0 0 0 0 0 2 0 1 1 0 1 0 1
"ERV316A3_15_KI270727v1_random" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q11.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q11.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q11.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q11.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q13.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q13.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q13.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q14a" 0 0 0 1 0 0 2 3 1 2 2 0 0 1
"ERV316A3_15q14b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q14c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q14d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q15.1a" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ERV316A3_15q15.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q15.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ERV316A3_15q21.1a" 0 0 0 0 1 0 0 0 0 0 0 1 0 0
"ERV316A3_15q21.1b" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"ERV316A3_15q21.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q21.1d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q21.1e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q21.1f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q21.1g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q21.1h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q21.1i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q21.1j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q21.1k" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q21.1l" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q21.1m" 0 0 0 0 0 0 0 0 0 0 2 0 0 1
"ERV316A3_15q21.2a" 0 1 3 2 0 6 6 6 3 3 4 6 4 3
"ERV316A3_15q21.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q21.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q21.3b" 2 0 1 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q21.3c" 0 0 0 0 0 0 0 0 0 1 0 2 0 0
"ERV316A3_15q21.3d" 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"ERV316A3_15q23" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ERV316A3_15q24.1a" 0 0 4 0 0 0 3 2 2 1 3 1 3 1
"ERV316A3_15q24.1b" 0 3 6 4 2 1 19 13 5 6 12 8 9 6
"ERV316A3_15q24.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q24.3a" 0 0 0 0 0 0 0 0 0 0 2 1 0 0
"ERV316A3_15q24.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q25.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q25.1b" 0 0 0 1 0 0 5 3 2 1 8 1 1 1
"ERV316A3_15q25.1c" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ERV316A3_15q25.1d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q25.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q25.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q26.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q26.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q26.2b" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ERV316A3_15q26.2c" 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q26.2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q26.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q26.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_15q26.3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16_KI270728v1_random(a)" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16_KI270728v1_random(b)" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16_KI270728v1_random(c)" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16_KI270728v1_random(d)" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16p11.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16p11.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16p12.1" 0 2 1 0 0 2 5 1 1 2 0 1 2 0
"ERV316A3_16p12.3" 0 0 4 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q12.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q12.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q12.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q12.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q12.2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q12.2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q12.2e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q21a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q21b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q21c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q21d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q21e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q21g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q21h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q21i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q21j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q21k" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q21l" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q22.2" 0 1 0 0 0 4 4 1 3 2 1 5 1 1
"ERV316A3_16q23.1a" 0 0 0 0 0 0 1 1 0 0 0 0 9 3
"ERV316A3_16q23.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_16q24.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ERV316A3_17p11.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17p11.2b" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ERV316A3_17p12a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17p12b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q12a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q12b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q12c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q12d" 1 2 4 5 2 16 4 2 0 2 2 1 1 1
"ERV316A3_17q12e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q21.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q21.31" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q21.32" 0 0 0 0 0 0 0 0 0 0 0 1 1 3
"ERV316A3_17q21.33a" 0 0 0 0 1 0 0 0 1 0 0 0 0 0
"ERV316A3_17q21.33b" 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"ERV316A3_17q21.33c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q22a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q22b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q22c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q22d" 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"ERV316A3_17q23.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q23.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q23.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q24.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q24.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q24.2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q24.3a" 0 0 0 1 0 0 0 1 1 1 0 1 0 0
"ERV316A3_17q24.3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q24.3d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q24.3e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q24.3f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_17q24.3g" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ERV316A3_17q25.3a" 0 0 1 0 0 1 0 0 0 0 1 0 0 0
"ERV316A3_17q25.3b" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ERV316A3_18p11.21a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18p11.21b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18p11.21c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18p11.22a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18p11.22b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18p11.22c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18p11.31a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18p11.31b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18p11.31c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18p11.31d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18p11.32a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18p11.32b" 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18p11.32c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18p11.32d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q11.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q11.2a" 0 0 0 0 0 0 3 3 1 0 0 2 0 1
"ERV316A3_18q11.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q11.2c" 2 5 7 1 0 4 5 16 5 4 6 8 3 2
"ERV316A3_18q11.2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q11.2e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q11.2f" 0 0 0 0 0 0 1 1 0 0 0 0 0 0
"ERV316A3_18q11.2g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q12.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q12.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q12.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q12.1d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q12.1e" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ERV316A3_18q12.1f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q12.1g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q12.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q12.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q12.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q21.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ERV316A3_18q21.1b" 0 0 2 1 0 0 2 3 2 6 3 9 4 1
"ERV316A3_18q21.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q21.31" 0 6 0 1 0 0 1 8 4 1 3 7 4 5
"ERV316A3_18q21.32" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.1d" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ERV316A3_18q22.1e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.1f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.1g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.1h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.1j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.1k" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"ERV316A3_18q22.1l" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ERV316A3_18q22.1m" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.1n" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.1o" 0 0 0 0 0 0 3 0 0 0 1 1 0 0
"ERV316A3_18q22.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.3d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_18q22.3e" 0 1 13 5 2 5 29 62 13 20 40 15 16 20
"ERV316A3_18q23" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_19p13.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_19q12a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_19q12b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_19q12c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_19q12d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_19q12e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_19q12f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_19q13.11a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_19q13.11b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_19q13.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_19q13.31" 1 1 4 3 1 3 3 5 5 9 5 2 0 4
"ERV316A3_19q13.42" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p11.2" 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p12" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p13.3a" 0 0 0 0 0 1 0 1 1 0 0 0 0 0
"ERV316A3_1p13.3b" 0 0 0 0 0 0 1 1 0 1 0 1 0 0
"ERV316A3_1p21.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p21.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p21.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p21.1d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p21.1f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p21.1g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p21.1h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p21.1i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p21.1j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p21.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p21.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p21.3a" 0 0 0 0 0 0 1 1 0 2 0 0 0 0
"ERV316A3_1p21.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p22.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p22.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p22.1c" 0 0 0 0 0 0 0 0 1 0 0 0 1 0
"ERV316A3_1p22.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p22.2b" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ERV316A3_1p22.2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p22.2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p22.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p22.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p22.3c" 0 0 0 0 0 0 0 1 0 1 0 0 0 0
"ERV316A3_1p31.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p31.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p31.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p31.1d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p31.1e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p31.1f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p31.1g" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ERV316A3_1p31.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p31.3a" 0 0 1 0 0 0 0 2 0 0 2 1 0 0
"ERV316A3_1p31.3b" 0 0 0 3 1 0 1 2 0 0 0 0 0 0
"ERV316A3_1p31.3c" 0 0 0 0 0 0 0 1 0 0 0 0 0 1
"ERV316A3_1p31.3d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p31.3e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p31.3f" 0 0 0 0 0 1 0 2 0 1 1 0 0 0
"ERV316A3_1p31.3g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p31.3h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p31.3i" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ERV316A3_1p32.1a" 0 0 3 1 0 1 2 4 0 0 5 3 10 13
"ERV316A3_1p32.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERV316A3_1p32.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ERV316A3_1p32.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
